season,year,month,hour,holiday,workingday,weather,temp,feel_temp,humidity,windspeed,count
Winter,2012,September,9,No,Tuesday,Clear Skies,27.060000000000002,31.06,0.65,0.0,335
Winter,2012,September,10,No,Tuesday,Precipitation with Clouds,28.7,32.574999999999996,0.51,19.0012,208
Winter,2012,September,11,No,Tuesday,Precipitation with Clouds,29.52,33.335,0.51,11.0014,294
Winter,2012,September,12,No,Tuesday,Precipitation with Clouds,30.34,33.335,0.48,8.9981,335
Winter,2012,September,13,No,Tuesday,Precipitation with Clouds,30.34,33.335,0.48,0.0,326
Winter,2012,September,14,No,Tuesday,Precipitation with Clouds,31.16,34.089999999999996,0.45,6.0032,258
Winter,2012,September,15,No,Tuesday,Precipitation with Clouds,31.16,34.089999999999996,0.45,0.0,296
Winter,2012,September,16,No,Tuesday,Precipitation with Clouds,29.52,33.335,0.58,22.0028,472
Winter,2012,September,17,No,Tuesday,Precipitation with Clouds,27.060000000000002,31.06,0.69,19.999499999999998,905
Winter,2012,September,18,No,Tuesday,Precipitation with Clouds,27.060000000000002,31.06,0.69,15.001299999999999,899
Winter,2012,September,19,No,Tuesday,Clear Skies,27.060000000000002,31.06,0.65,8.9981,559
Winter,2012,September,20,No,Tuesday,Precipitation with Clouds,26.240000000000002,30.305,0.69,15.001299999999999,457
Winter,2012,September,21,No,Tuesday,Severe Weather,25.419999999999998,28.79,0.83,19.999499999999998,253
Winter,2012,September,22,No,Tuesday,Severe Weather,25.419999999999998,28.79,0.83,19.999499999999998,47
Winter,2012,September,23,No,Tuesday,Severe Weather,25.419999999999998,28.79,0.83,11.0014,45
Winter,2012,September,0,No,Tuesday,Severe Weather,24.599999999999998,27.275,0.88,11.0014,17
Winter,2012,September,1,No,Tuesday,Severe Weather,24.599999999999998,27.275,0.88,0.0,13
Winter,2012,September,2,No,Tuesday,Severe Weather,24.599999999999998,27.275,0.88,19.999499999999998,10
Winter,2012,September,3,No,Tuesday,Precipitation with Clouds,24.599999999999998,28.03,0.83,8.9981,7
Winter,2012,September,4,No,Tuesday,Severe Weather,22.96,26.515,0.88,7.0015,12
Winter,2012,September,5,No,Tuesday,Clear Skies,22.96,26.515,0.88,0.0,38
Winter,2012,September,6,No,Tuesday,Precipitation with Clouds,22.96,26.515,0.94,6.0032,138
Winter,2012,September,7,No,Tuesday,Precipitation with Clouds,22.96,26.515,0.94,0.0,394
Winter,2012,September,8,No,Tuesday,Clear Skies,24.599999999999998,28.03,0.83,6.0032,705
Winter,2012,September,9,No,Tuesday,Precipitation with Clouds,25.419999999999998,28.79,0.83,7.0015,426
Winter,2012,September,10,No,Tuesday,Precipitation with Clouds,26.240000000000002,29.544999999999998,0.78,8.9981,245
Winter,2012,September,11,No,Tuesday,Precipitation with Clouds,27.060000000000002,31.06,0.69,0.0,361
Winter,2012,September,12,No,Tuesday,Precipitation with Clouds,28.7,32.574999999999996,0.54,16.997899999999998,380
Winter,2012,September,13,No,Tuesday,Precipitation with Clouds,28.7,32.574999999999996,0.51,16.997899999999998,410
Winter,2012,September,14,No,Tuesday,Precipitation with Clouds,28.7,32.574999999999996,0.54,16.997899999999998,399
Winter,2012,September,15,No,Tuesday,Precipitation with Clouds,27.880000000000003,31.819999999999997,0.54,19.0012,392
Winter,2012,September,16,No,Tuesday,Precipitation with Clouds,27.060000000000002,31.06,0.5,15.001299999999999,502
Winter,2012,September,17,No,Tuesday,Precipitation with Clouds,27.060000000000002,31.06,0.54,19.999499999999998,808
Winter,2012,September,18,No,Tuesday,Precipitation with Clouds,26.240000000000002,31.06,0.5,15.001299999999999,667
Winter,2012,September,19,No,Tuesday,Severe Weather,25.419999999999998,31.06,0.5,16.997899999999998,508
Winter,2012,September,20,No,Tuesday,Severe Weather,24.599999999999998,31.06,0.53,11.0014,336
Winter,2012,September,21,No,Tuesday,Severe Weather,24.599999999999998,31.06,0.53,12.998,237
Winter,2012,September,22,No,Tuesday,Precipitation with Clouds,23.779999999999998,27.275,0.53,15.001299999999999,220
Winter,2012,September,23,No,Tuesday,Precipitation with Clouds,22.96,26.515,0.56,12.998,190
Winter,2012,September,0,No,Monday,Clear Skies,22.14,25.759999999999998,0.6,15.001299999999999,149
Winter,2012,September,1,No,Monday,Clear Skies,22.14,25.759999999999998,0.6,15.001299999999999,101
Winter,2012,September,2,No,Monday,Precipitation with Clouds,22.14,25.759999999999998,0.56,15.001299999999999,92
Winter,2012,September,3,No,Monday,Precipitation with Clouds,21.32,25.0,0.59,12.998,29
Winter,2012,September,4,No,Monday,Clear Skies,21.32,25.0,0.59,16.997899999999998,14
Winter,2012,September,5,No,Monday,Clear Skies,20.5,24.240000000000002,0.63,12.998,15
Winter,2012,September,6,No,Monday,Clear Skies,20.5,24.240000000000002,0.63,16.997899999999998,37
Winter,2012,September,7,No,Monday,Clear Skies,19.68,23.485,0.67,19.0012,73
Winter,2012,September,8,No,Monday,Clear Skies,20.5,24.240000000000002,0.68,19.0012,211
Winter,2012,September,9,No,Monday,Clear Skies,20.5,24.240000000000002,0.63,12.998,332
Winter,2012,September,10,No,Monday,Clear Skies,22.14,25.759999999999998,0.56,16.997899999999998,472
Winter,2012,September,11,No,Monday,Clear Skies,22.96,26.515,0.52,19.0012,663
Winter,2012,September,12,No,Monday,Clear Skies,25.419999999999998,31.06,0.41,19.999499999999998,682
Winter,2012,September,13,No,Monday,Clear Skies,25.419999999999998,31.06,0.41,19.999499999999998,686
Winter,2012,September,14,No,Monday,Clear Skies,24.599999999999998,31.06,0.4,16.997899999999998,750
Winter,2012,September,15,No,Monday,Clear Skies,24.599999999999998,31.06,0.43,16.997899999999998,727
Winter,2012,September,16,No,Monday,Clear Skies,25.419999999999998,31.06,0.41,16.997899999999998,722
Winter,2012,September,17,No,Monday,Clear Skies,24.599999999999998,31.06,0.38,23.9994,712
Winter,2012,September,18,No,Monday,Clear Skies,22.96,26.515,0.46,12.998,594
Winter,2012,September,19,No,Monday,Clear Skies,21.32,25.0,0.55,11.0014,470
Winter,2012,September,20,No,Monday,Clear Skies,21.32,25.0,0.55,12.998,315
Winter,2012,September,21,No,Monday,Clear Skies,21.32,25.0,0.55,8.9981,292
Winter,2012,September,22,No,Monday,Clear Skies,20.5,24.240000000000002,0.63,7.0015,221
Winter,2012,September,23,No,Monday,Clear Skies,20.5,24.240000000000002,0.59,6.0032,196
Winter,2012,September,0,No,Monday,Clear Skies,20.5,24.240000000000002,0.59,0.0,147
Winter,2012,September,1,No,Monday,Clear Skies,20.5,24.240000000000002,0.59,0.0,116
Winter,2012,September,2,No,Monday,Clear Skies,19.68,23.485,0.63,0.0,92
Winter,2012,September,3,No,Monday,Clear Skies,18.86,22.725,0.67,6.0032,58
Winter,2012,September,4,No,Monday,Clear Skies,18.86,22.725,0.67,6.0032,7
Winter,2012,September,5,No,Monday,Clear Skies,18.04,21.97,0.72,0.0,10
Winter,2012,September,6,No,Monday,Clear Skies,18.04,21.97,0.72,6.0032,22
Winter,2012,September,7,No,Monday,Clear Skies,18.04,21.97,0.77,0.0,57
Winter,2012,September,8,No,Monday,Clear Skies,19.68,23.485,0.67,7.0015,144
Winter,2012,September,9,No,Monday,Clear Skies,21.32,25.0,0.63,7.0015,285
Winter,2012,September,10,No,Monday,Clear Skies,23.779999999999998,27.275,0.46,11.0014,479
Winter,2012,September,11,No,Monday,Clear Skies,24.599999999999998,31.06,0.43,15.001299999999999,591
Winter,2012,September,12,No,Monday,Clear Skies,25.419999999999998,31.06,0.41,19.999499999999998,680
Winter,2012,September,13,No,Monday,Clear Skies,25.419999999999998,31.06,0.41,16.997899999999998,594
Winter,2012,September,14,No,Monday,Clear Skies,25.419999999999998,31.06,0.41,16.997899999999998,612
Winter,2012,September,15,No,Monday,Clear Skies,26.240000000000002,31.06,0.36,16.997899999999998,649
Winter,2012,September,16,No,Monday,Clear Skies,26.240000000000002,31.06,0.36,15.001299999999999,648
Winter,2012,September,17,No,Monday,Clear Skies,25.419999999999998,31.06,0.35,19.0012,575
Winter,2012,September,18,No,Monday,Clear Skies,21.32,25.0,0.59,30.002599999999997,401
Winter,2012,September,19,No,Monday,Severe Weather,20.5,24.240000000000002,0.72,8.9981,257
Winter,2012,September,20,No,Monday,Severe Weather,20.5,24.240000000000002,0.72,8.9981,194
Winter,2012,September,21,No,Monday,Clear Skies,20.5,24.240000000000002,0.68,0.0,123
Winter,2012,September,22,No,Monday,Clear Skies,19.68,23.485,0.72,0.0,91
Winter,2012,September,23,No,Monday,Clear Skies,19.68,23.485,0.72,6.0032,57
Winter,2012,October,0,No,Tuesday,Clear Skies,18.86,22.725,0.72,7.0015,45
Winter,2012,October,1,No,Tuesday,Clear Skies,18.04,21.97,0.77,6.0032,18
Winter,2012,October,2,No,Tuesday,Clear Skies,18.86,22.725,0.72,0.0,12
Winter,2012,October,3,No,Tuesday,Clear Skies,18.04,21.97,0.77,0.0,7
Winter,2012,October,4,No,Tuesday,Clear Skies,17.22,21.21,0.82,7.0015,10
Winter,2012,October,5,No,Tuesday,Clear Skies,18.04,21.97,0.77,0.0,36
Winter,2012,October,6,No,Tuesday,Clear Skies,18.04,21.97,0.77,7.0015,155
Winter,2012,October,7,No,Tuesday,Clear Skies,18.04,21.97,0.77,11.0014,483
Winter,2012,October,8,No,Tuesday,Precipitation with Clouds,18.86,22.725,0.77,7.0015,784
Winter,2012,October,9,No,Tuesday,Precipitation with Clouds,21.32,25.0,0.63,0.0,340
Winter,2012,October,10,No,Tuesday,Clear Skies,22.14,25.759999999999998,0.56,0.0,179
Winter,2012,October,11,No,Tuesday,Clear Skies,23.779999999999998,27.275,0.46,0.0,272
Winter,2012,October,12,No,Tuesday,Precipitation with Clouds,24.599999999999998,31.06,0.43,11.0014,323
Winter,2012,October,13,No,Tuesday,Precipitation with Clouds,24.599999999999998,31.06,0.43,11.0014,305
Winter,2012,October,14,No,Tuesday,Precipitation with Clouds,24.599999999999998,31.06,0.43,7.0015,244
Winter,2012,October,15,No,Tuesday,Precipitation with Clouds,25.419999999999998,31.06,0.43,8.9981,329
Winter,2012,October,16,No,Tuesday,Precipitation with Clouds,25.419999999999998,31.06,0.46,16.997899999999998,459
Winter,2012,October,17,No,Tuesday,Severe Weather,22.96,26.515,0.6,16.997899999999998,856
Winter,2012,October,18,No,Tuesday,Severe Weather,22.96,26.515,0.64,7.0015,613
Winter,2012,October,19,No,Tuesday,Precipitation with Clouds,22.14,25.759999999999998,0.68,7.0015,516
Winter,2012,October,20,No,Tuesday,Severe Weather,22.14,25.759999999999998,0.68,0.0,262
Winter,2012,October,21,No,Tuesday,Precipitation with Clouds,22.14,25.759999999999998,0.73,8.9981,218
Winter,2012,October,22,No,Tuesday,Severe Weather,22.14,25.759999999999998,0.77,6.0032,207
Winter,2012,October,23,No,Tuesday,Severe Weather,22.14,25.759999999999998,0.77,0.0,105
Winter,2012,October,0,No,Tuesday,Precipitation with Clouds,22.96,26.515,0.73,0.0,31
Winter,2012,October,1,No,Tuesday,Precipitation with Clouds,22.14,25.759999999999998,0.77,7.0015,11
Winter,2012,October,2,No,Tuesday,Precipitation with Clouds,22.14,25.759999999999998,0.77,7.0015,2
Winter,2012,October,3,No,Tuesday,Precipitation with Clouds,22.14,25.759999999999998,0.88,12.998,5
Winter,2012,October,4,No,Tuesday,Precipitation with Clouds,22.96,26.515,0.83,6.0032,10
Winter,2012,October,5,No,Tuesday,Precipitation with Clouds,22.96,26.515,0.83,8.9981,43
Winter,2012,October,6,No,Tuesday,Severe Weather,23.779999999999998,27.275,0.83,7.0015,179
Winter,2012,October,7,No,Tuesday,Severe Weather,23.779999999999998,27.275,0.83,7.0015,260
Winter,2012,October,8,No,Tuesday,Severe Weather,24.599999999999998,27.275,0.88,0.0,134
Winter,2012,October,9,No,Tuesday,Severe Weather,23.779999999999998,27.275,0.88,8.9981,86
Winter,2012,October,10,No,Tuesday,Severe Weather,23.779999999999998,27.275,0.88,8.9981,45
Winter,2012,October,11,No,Tuesday,Severe Weather,23.779999999999998,27.275,0.94,8.9981,99
Winter,2012,October,12,No,Tuesday,Precipitation with Clouds,24.599999999999998,27.275,0.88,12.998,104
Winter,2012,October,13,No,Tuesday,Precipitation with Clouds,24.599999999999998,27.275,0.88,8.9981,154
Winter,2012,October,14,No,Tuesday,Severe Weather,24.599999999999998,27.275,0.88,8.9981,163
Winter,2012,October,15,No,Tuesday,Severe Weather,25.419999999999998,28.79,0.83,8.9981,209
Winter,2012,October,16,No,Tuesday,Severe Weather,25.419999999999998,28.03,0.88,8.9981,374
Winter,2012,October,17,No,Tuesday,Severe Weather,25.419999999999998,28.03,0.88,7.0015,715
Winter,2012,October,18,No,Tuesday,Severe Weather,25.419999999999998,27.275,0.94,6.0032,687
Winter,2012,October,19,No,Tuesday,Severe Weather,25.419999999999998,27.275,0.94,0.0,395
Winter,2012,October,20,No,Tuesday,Severe Weather,25.419999999999998,27.275,0.94,8.9981,306
Winter,2012,October,21,No,Tuesday,Severe Weather,25.419999999999998,27.275,0.94,7.0015,289
Winter,2012,October,22,No,Tuesday,Precipitation with Clouds,25.419999999999998,27.275,0.94,7.0015,240
Winter,2012,October,23,No,Tuesday,Precipitation with Clouds,25.419999999999998,27.275,0.94,0.0,98
Winter,2012,October,0,No,Tuesday,Severe Weather,25.419999999999998,27.275,0.94,0.0,52
Winter,2012,October,1,No,Tuesday,Precipitation with Clouds,25.419999999999998,27.275,0.94,0.0,19
Winter,2012,October,2,No,Tuesday,Precipitation with Clouds,25.419999999999998,27.275,0.94,0.0,9
Winter,2012,October,3,No,Tuesday,Precipitation with Clouds,24.599999999999998,25.759999999999998,0.94,0.0,7
Winter,2012,October,4,No,Tuesday,Precipitation with Clouds,24.599999999999998,25.0,1.0,0.0,11
Winter,2012,October,5,No,Tuesday,Precipitation with Clouds,25.419999999999998,27.275,0.94,7.0015,34
Winter,2012,October,6,No,Tuesday,Precipitation with Clouds,24.599999999999998,25.759999999999998,0.94,8.9981,177
Winter,2012,October,7,No,Tuesday,Precipitation with Clouds,24.599999999999998,25.759999999999998,0.94,12.998,515
Winter,2012,October,8,No,Tuesday,Precipitation with Clouds,25.419999999999998,28.03,0.88,7.0015,809
Winter,2012,October,9,No,Tuesday,Precipitation with Clouds,25.419999999999998,28.79,0.83,12.998,362
Winter,2012,October,10,No,Tuesday,Clear Skies,27.060000000000002,30.305,0.78,11.0014,175
Winter,2012,October,11,No,Tuesday,Clear Skies,27.060000000000002,30.305,0.78,11.0014,230
Winter,2012,October,12,No,Tuesday,Precipitation with Clouds,28.7,32.574999999999996,0.7,7.0015,358
Winter,2012,October,13,No,Tuesday,Precipitation with Clouds,28.7,33.335,0.74,7.0015,279
Winter,2012,October,14,No,Tuesday,Precipitation with Clouds,29.52,34.089999999999996,0.7,11.0014,251
Winter,2012,October,15,No,Tuesday,Precipitation with Clouds,29.52,34.089999999999996,0.62,11.0014,319
Winter,2012,October,16,No,Tuesday,Precipitation with Clouds,29.52,33.335,0.58,0.0,478
Winter,2012,October,17,No,Tuesday,Clear Skies,28.7,32.574999999999996,0.65,0.0,917
Winter,2012,October,18,No,Tuesday,Clear Skies,28.7,32.574999999999996,0.65,0.0,810
Winter,2012,October,19,No,Tuesday,Clear Skies,28.7,32.574999999999996,0.65,0.0,593
Winter,2012,October,20,No,Tuesday,Clear Skies,28.7,32.574999999999996,0.65,0.0,497
Winter,2012,October,21,No,Tuesday,Precipitation with Clouds,27.060000000000002,31.06,0.74,0.0,209
Winter,2012,October,22,No,Tuesday,Clear Skies,27.060000000000002,31.06,0.74,0.0,241
Winter,2012,October,23,No,Tuesday,Precipitation with Clouds,27.060000000000002,30.305,0.78,0.0,220
Winter,2012,October,0,No,Tuesday,Severe Weather,26.240000000000002,28.79,0.89,0.0,76
Winter,2012,October,1,No,Tuesday,Precipitation with Clouds,25.419999999999998,27.275,0.94,0.0,25
Winter,2012,October,2,No,Tuesday,Clear Skies,26.240000000000002,28.79,0.89,0.0,13
Winter,2012,October,3,No,Tuesday,Precipitation with Clouds,25.419999999999998,28.03,0.88,0.0,11
Winter,2012,October,4,No,Tuesday,Precipitation with Clouds,26.240000000000002,28.79,0.89,0.0,10
Winter,2012,October,5,No,Tuesday,Severe Weather,26.240000000000002,28.79,0.89,7.0015,39
Winter,2012,October,6,No,Tuesday,Severe Weather,25.419999999999998,27.275,0.94,6.0032,133
Winter,2012,October,7,No,Tuesday,Precipitation with Clouds,26.240000000000002,28.79,0.89,6.0032,391
Winter,2012,October,8,No,Tuesday,Clear Skies,26.240000000000002,28.79,0.89,0.0,738
Winter,2012,October,9,No,Tuesday,Precipitation with Clouds,26.240000000000002,28.79,0.89,12.998,359
Winter,2012,October,10,No,Tuesday,Precipitation with Clouds,27.060000000000002,30.305,0.83,8.9981,177
Winter,2012,October,11,No,Tuesday,Precipitation with Clouds,28.7,32.574999999999996,0.7,7.0015,214
Winter,2012,October,12,No,Tuesday,Precipitation with Clouds,29.52,33.335,0.54,12.998,288
Winter,2012,October,13,No,Tuesday,Precipitation with Clouds,29.52,33.335,0.58,22.0028,294
Winter,2012,October,14,No,Tuesday,Clear Skies,28.7,32.574999999999996,0.61,16.997899999999998,267
Winter,2012,October,15,No,Tuesday,Clear Skies,29.52,33.335,0.54,19.0012,325
Winter,2012,October,16,No,Tuesday,Clear Skies,28.7,32.574999999999996,0.54,19.0012,497
Winter,2012,October,17,No,Tuesday,Clear Skies,28.7,32.574999999999996,0.51,15.001299999999999,901
Winter,2012,October,18,No,Tuesday,Clear Skies,27.060000000000002,31.06,0.57,7.0015,887
Winter,2012,October,19,No,Tuesday,Clear Skies,27.060000000000002,31.06,0.57,7.0015,534
Winter,2012,October,20,No,Tuesday,Clear Skies,26.240000000000002,30.305,0.65,7.0015,441
Winter,2012,October,21,No,Tuesday,Clear Skies,25.419999999999998,30.305,0.69,0.0,321
Winter,2012,October,22,No,Tuesday,Clear Skies,26.240000000000002,31.06,0.47,8.9981,232
Winter,2012,October,23,No,Tuesday,Clear Skies,24.599999999999998,31.06,0.56,6.0032,155
Winter,2012,October,0,No,Tuesday,Clear Skies,22.96,26.515,0.73,0.0,102
Winter,2012,October,1,No,Tuesday,Clear Skies,22.14,25.759999999999998,0.68,7.0015,46
Winter,2012,October,2,No,Tuesday,Clear Skies,22.14,25.759999999999998,0.73,6.0032,11
Winter,2012,October,3,No,Tuesday,Clear Skies,22.14,25.759999999999998,0.73,0.0,16
Winter,2012,October,4,No,Tuesday,Clear Skies,22.14,25.759999999999998,0.77,0.0,11
Winter,2012,October,5,No,Tuesday,Clear Skies,21.32,25.0,0.77,0.0,41
Winter,2012,October,6,No,Tuesday,Clear Skies,21.32,25.0,0.83,0.0,137
Winter,2012,October,7,No,Tuesday,Clear Skies,21.32,25.0,0.83,7.0015,428
Winter,2012,October,8,No,Tuesday,Clear Skies,23.779999999999998,27.275,0.64,0.0,785
Winter,2012,October,9,No,Tuesday,Clear Skies,24.599999999999998,30.305,0.6,6.0032,384
Winter,2012,October,10,No,Tuesday,Clear Skies,27.060000000000002,31.06,0.54,0.0,260
Winter,2012,October,11,No,Tuesday,Clear Skies,28.7,32.574999999999996,0.48,12.998,304
Winter,2012,October,12,No,Tuesday,Clear Skies,29.52,32.574999999999996,0.42,11.0014,468
Winter,2012,October,13,No,Tuesday,Clear Skies,28.7,32.574999999999996,0.48,0.0,424
Winter,2012,October,14,No,Tuesday,Clear Skies,30.34,32.574999999999996,0.37,15.001299999999999,400
Winter,2012,October,15,No,Tuesday,Clear Skies,29.52,32.574999999999996,0.39,16.997899999999998,470
Winter,2012,October,16,No,Tuesday,Clear Skies,29.52,32.574999999999996,0.37,0.0,634
Winter,2012,October,17,No,Tuesday,Clear Skies,28.7,31.819999999999997,0.42,11.0014,900
Winter,2012,October,18,No,Tuesday,Clear Skies,26.240000000000002,31.06,0.57,8.9981,761
Winter,2012,October,19,No,Tuesday,Clear Skies,25.419999999999998,29.544999999999998,0.73,11.0014,500
Winter,2012,October,20,No,Tuesday,Clear Skies,24.599999999999998,28.79,0.78,8.9981,372
Winter,2012,October,21,No,Tuesday,Clear Skies,24.599999999999998,29.544999999999998,0.69,15.001299999999999,267
Winter,2012,October,22,No,Tuesday,Clear Skies,24.599999999999998,29.544999999999998,0.73,19.0012,264
Winter,2012,October,23,No,Tuesday,Clear Skies,23.779999999999998,27.275,0.78,15.001299999999999,171
Winter,2012,October,0,No,Monday,Clear Skies,22.96,26.515,0.83,11.0014,191
Winter,2012,October,1,No,Monday,Clear Skies,22.96,26.515,0.83,16.997899999999998,141
Winter,2012,October,2,No,Monday,Clear Skies,22.96,26.515,0.78,12.998,75
Winter,2012,October,3,No,Monday,Clear Skies,22.14,25.759999999999998,0.77,15.001299999999999,56
Winter,2012,October,4,No,Monday,Clear Skies,22.14,25.759999999999998,0.83,16.997899999999998,11
Winter,2012,October,5,No,Monday,Clear Skies,22.14,25.759999999999998,0.83,12.998,10
Winter,2012,October,6,No,Monday,Clear Skies,22.14,25.759999999999998,0.88,16.997899999999998,30
Winter,2012,October,7,No,Monday,Clear Skies,22.14,25.759999999999998,0.83,19.999499999999998,84
Winter,2012,October,8,No,Monday,Clear Skies,22.96,26.515,0.83,12.998,206
Winter,2012,October,9,No,Monday,Clear Skies,24.599999999999998,29.544999999999998,0.73,12.998,395
Winter,2012,October,10,No,Monday,Clear Skies,25.419999999999998,30.305,0.69,19.0012,539
Winter,2012,October,11,No,Monday,Clear Skies,26.240000000000002,30.305,0.65,16.997899999999998,647
Winter,2012,October,12,No,Monday,Clear Skies,28.7,32.574999999999996,0.54,7.0015,743
Winter,2012,October,13,No,Monday,Precipitation with Clouds,26.240000000000002,31.06,0.57,35.0008,710
Winter,2012,October,14,No,Monday,Precipitation with Clouds,24.599999999999998,31.06,0.56,27.999299999999998,576
Winter,2012,October,15,No,Monday,Clear Skies,24.599999999999998,31.06,0.46,27.999299999999998,620
Winter,2012,October,16,No,Monday,Clear Skies,24.599999999999998,31.06,0.43,35.0008,659
Winter,2012,October,17,No,Monday,Clear Skies,22.14,25.759999999999998,0.49,26.0027,610
Winter,2012,October,18,No,Monday,Clear Skies,21.32,25.0,0.48,27.999299999999998,495
Winter,2012,October,19,No,Monday,Clear Skies,19.68,23.485,0.55,15.001299999999999,341
Winter,2012,October,20,No,Monday,Clear Skies,19.68,23.485,0.55,16.997899999999998,247
Winter,2012,October,21,No,Monday,Clear Skies,18.86,22.725,0.59,8.9981,215
Winter,2012,October,22,No,Monday,Clear Skies,18.04,21.97,0.62,8.9981,185
Winter,2012,October,23,No,Monday,Clear Skies,18.04,21.97,0.62,8.9981,179
Winter,2012,October,0,No,Monday,Clear Skies,18.04,21.97,0.62,11.0014,127
Winter,2012,October,1,No,Monday,Clear Skies,18.04,21.97,0.54,15.001299999999999,109
Winter,2012,October,2,No,Monday,Clear Skies,17.22,21.21,0.62,8.9981,74
Winter,2012,October,3,No,Monday,Precipitation with Clouds,18.04,21.97,0.62,8.9981,22
Winter,2012,October,4,No,Monday,Precipitation with Clouds,18.04,21.97,0.54,16.997899999999998,11
Winter,2012,October,5,No,Monday,Precipitation with Clouds,18.04,21.97,0.54,8.9981,10
Winter,2012,October,6,No,Monday,Precipitation with Clouds,18.04,21.97,0.54,12.998,23
Winter,2012,October,7,No,Monday,Severe Weather,17.22,21.21,0.58,11.0014,35
Winter,2012,October,8,No,Monday,Severe Weather,17.22,21.21,0.67,8.9981,62
Winter,2012,October,9,No,Monday,Severe Weather,16.400000000000002,20.455000000000002,0.71,8.9981,86
Winter,2012,October,10,No,Monday,Precipitation with Clouds,17.22,21.21,0.67,12.998,185
Winter,2012,October,11,No,Monday,Precipitation with Clouds,17.22,21.21,0.71,7.0015,336
Winter,2012,October,12,No,Monday,Precipitation with Clouds,17.22,21.21,0.71,0.0,392
Winter,2012,October,13,No,Monday,Precipitation with Clouds,18.04,21.97,0.72,6.0032,320
Winter,2012,October,14,No,Monday,Precipitation with Clouds,18.04,21.97,0.67,0.0,314
Winter,2012,October,15,No,Monday,Severe Weather,17.22,21.21,0.77,8.9981,306
Winter,2012,October,16,No,Monday,Severe Weather,16.400000000000002,20.455000000000002,0.82,11.0014,333
Winter,2012,October,17,No,Monday,Severe Weather,16.400000000000002,20.455000000000002,0.82,15.001299999999999,157
Winter,2012,October,18,No,Monday,Severe Weather,16.400000000000002,20.455000000000002,0.82,12.998,106
Winter,2012,October,19,No,Monday,Precipitation with Clouds,16.400000000000002,20.455000000000002,0.82,7.0015,114
Winter,2012,October,20,No,Monday,Clear Skies,16.400000000000002,20.455000000000002,0.82,8.9981,116
Winter,2012,October,21,No,Monday,Clear Skies,15.58,19.695,0.87,7.0015,113
Winter,2012,October,22,No,Monday,Clear Skies,15.58,19.695,0.87,8.9981,79
Winter,2012,October,23,No,Monday,Clear Skies,14.76,17.424999999999997,0.93,8.9981,80
Winter,2012,October,0,Yes,Monday,Clear Skies,15.58,19.695,0.76,19.0012,51
Winter,2012,October,1,Yes,Monday,Clear Skies,13.940000000000001,16.665,0.87,11.0014,37
Winter,2012,October,2,Yes,Monday,Clear Skies,13.940000000000001,16.665,0.81,12.998,15
Winter,2012,October,3,Yes,Monday,Clear Skies,13.940000000000001,17.424999999999997,0.81,7.0015,10
Winter,2012,October,4,Yes,Monday,Clear Skies,13.120000000000001,16.665,0.87,8.9981,7
Winter,2012,October,5,Yes,Monday,Clear Skies,13.940000000000001,15.909999999999998,0.76,15.001299999999999,19
Winter,2012,October,6,Yes,Monday,Clear Skies,13.940000000000001,17.424999999999997,0.76,7.0015,59
Winter,2012,October,7,Yes,Monday,Precipitation with Clouds,13.940000000000001,16.665,0.76,11.0014,154
Winter,2012,October,8,Yes,Monday,Precipitation with Clouds,14.76,17.424999999999997,0.71,15.001299999999999,397
Winter,2012,October,9,Yes,Monday,Precipitation with Clouds,15.58,19.695,0.66,11.0014,332
Winter,2012,October,10,Yes,Monday,Precipitation with Clouds,15.58,19.695,0.68,8.9981,298
Winter,2012,October,11,Yes,Monday,Precipitation with Clouds,16.400000000000002,20.455000000000002,0.62,6.0032,308
Winter,2012,October,12,Yes,Monday,Precipitation with Clouds,17.22,21.21,0.63,11.0014,341
Winter,2012,October,13,Yes,Monday,Precipitation with Clouds,17.22,21.21,0.62,12.998,405
Winter,2012,October,14,Yes,Monday,Precipitation with Clouds,17.22,21.21,0.58,7.0015,420
Winter,2012,October,15,Yes,Monday,Severe Weather,17.22,21.21,0.58,12.998,370
Winter,2012,October,16,Yes,Monday,Severe Weather,17.22,21.21,0.58,12.998,377
Winter,2012,October,17,Yes,Monday,Precipitation with Clouds,17.22,21.21,0.66,16.997899999999998,497
Winter,2012,October,18,Yes,Monday,Precipitation with Clouds,17.22,21.21,0.66,19.0012,456
Winter,2012,October,19,Yes,Monday,Precipitation with Clouds,16.400000000000002,20.455000000000002,0.71,16.997899999999998,371
Winter,2012,October,20,Yes,Monday,Severe Weather,16.400000000000002,20.455000000000002,0.71,15.001299999999999,227
Winter,2012,October,21,Yes,Monday,Precipitation with Clouds,16.400000000000002,20.455000000000002,0.76,15.001299999999999,151
Winter,2012,October,22,Yes,Monday,Severe Weather,16.400000000000002,20.455000000000002,0.76,16.997899999999998,107
Winter,2012,October,23,Yes,Monday,Precipitation with Clouds,16.400000000000002,20.455000000000002,0.71,15.001299999999999,69
Winter,2012,October,0,No,Tuesday,Precipitation with Clouds,15.58,19.695,0.82,15.001299999999999,31
Winter,2012,October,1,No,Tuesday,Severe Weather,14.76,17.424999999999997,0.87,15.001299999999999,13
Winter,2012,October,2,No,Tuesday,Severe Weather,14.76,16.665,0.87,16.997899999999998,7
Winter,2012,October,3,No,Tuesday,Severe Weather,14.76,16.665,0.87,19.0012,3
Winter,2012,October,4,No,Tuesday,Severe Weather,14.76,17.424999999999997,0.87,11.0014,7
