mal_id,mal_id_recomm,votes
39468,49438,8
39468,5420,5
39468,42826,5
39468,52461,4
39468,41312,4
39468,54492,4
39468,39575,4
39468,40128,4
39468,40397,3
39468,34104,3
39468,47161,2
39468,52611,2
39468,32615,2
39468,41710,2
39468,50923,2
39468,39324,2
39468,30123,2
39468,52359,2
39468,53446,2
39468,37150,1
39468,39191,1
39468,42284,1
39468,44513,1
39468,38790,1
39468,35851,1
39468,8425,1
39468,12355,1
39468,33462,1
39468,46985,1
39468,31043,1
39468,37618,1
39468,19369,1
39468,14833,1
39468,52736,1
39468,40834,1
39468,45576,1
39468,49952,1
39468,31859,1
39468,13125,1
39468,40571,1
39468,39523,1
39468,36513,1
39468,4081,1
39468,32948,1
39468,37984,1
39468,53590,1
39468,36317,1
39468,30831,1
39468,56352,1
39468,820,1
39468,52308,1
39468,38830,1
39468,17831,1
39468,33089,1
39468,35062,1
39468,239,1
39468,42282,1
39468,486,1
39468,5341,1
39468,14513,1
39468,39196,1
40004,38101,6
40004,39783,2
40004,27787,1
40004,18897,1
40004,59,1
38084,16498,1
38084,33018,1
38084,34321,1
38084,30,1
38084,38256,1
38084,14513,1
38084,35790,1
39491,36028,1
39523,41710,4
39523,15315,4
39523,16592,2
39523,38691,2
39523,39191,1
39523,44513,1
39523,37430,1
39523,39198,1
39523,39468,1
39523,36407,1
39523,38297,1
39523,32094,1
39523,35507,1
39523,36882,1
39523,28907,1
39523,31339,1
39523,856,1
39523,39030,1
38414,47194,1
40542,43692,1
40542,32648,1
40542,11843,1
40542,50172,1
40542,39590,1
40542,37510,1
40542,32182,1
40542,32606,1
40542,34134,1
40542,30276,1
37972,40679,8
37972,20583,4
37972,34822,3
37972,49909,3
37972,37965,3
37972,32947,3
37972,37259,3
37972,21185,2
37972,36653,2
37972,2159,2
37972,8426,2
37972,43691,2
37972,38753,2
37972,48406,2
37972,23273,1
37972,6547,1
37972,38080,1
37972,11887,1
37972,31646,1
37972,36565,1
37972,43299,1
37972,12883,1
37972,24833,1
37972,49691,1
37972,18507,1
37972,38680,1
37972,795,1
37972,33031,1
37972,7674,1
37972,14289,1
37972,31043,1
37972,39533,1
37972,2167,1
37972,1535,1
37972,22,1
37972,37426,1
37972,37403,1
39030,30831,4
39030,40010,2
39030,38659,2
39030,52046,1
39030,41312,1
39030,50854,1
39030,39523,1
39030,1707,1
39030,38573,1
37403,20583,14
37403,11771,9
37403,170,7
37403,37007,2
37403,37259,1
37403,37972,1
37403,292,1
37403,34636,1
37403,49052,1
37403,31588,1
37403,36934,1
37403,12431,1
37403,37965,1
37403,1842,1
37403,38883,1
37403,42395,1
39539,38668,6
39539,25183,5
39539,42310,2
39539,467,2
39539,43,2
39539,41433,1
39539,5114,1
39539,235,1
39539,31163,1
39539,37447,1
39539,2582,1
39539,26,1
39539,918,1
39539,32827,1
37393,38790,6
37393,38062,6
37393,40974,5
37393,36407,3
37393,30831,2
37393,40586,2
37393,47161,2
37393,48415,2
37393,43779,1
37393,39196,1
37393,52969,1
37393,30276,1
37393,41093,1
37393,50481,1
37393,37430,1
37393,167,1
37393,33255,1
37393,38659,1
37393,34104,1
37393,38830,1
37393,36906,1
37393,40960,1
36885,23847,1
36885,39547,1
36885,40936,1
36885,14813,1
36885,34822,1
21,6702,85
21,11061,59
21,20,46
21,918,24
21,223,20
21,10033,17
21,813,16
21,34572,16
21,1735,15
21,136,12
21,31964,12
21,269,12
21,3588,11
21,479,9
21,14513,8
21,1604,6
21,2001,6
21,5114,5
21,23755,5
21,527,4
21,42192,4
21,37202,4
21,31741,4
21,11617,3
21,20583,3
21,14719,3
21,15051,3
21,16498,2
21,249,2
21,18115,2
21,263,2
21,8624,2
21,13125,2
21,205,2
21,22043,2
21,20899,2
21,30276,2
21,34599,2
21,37521,2
21,1535,2
21,28171,2
21,28249,2
21,40221,2
21,25013,2
21,2330,2
21,22199,2
21,9513,2
21,6114,2
21,250,2
21,889,2
21,392,2
21,569,1
21,1418,1
21,6594,1
21,27899,1
21,38691,1
21,37105,1
21,40906,1
21,95,1
21,50608,1
21,34034,1
21,40834,1
21,31629,1
21,1050,1
21,2618,1
21,28,1
21,1,1
21,32182,1
21,530,1
21,121,1
21,26055,1
21,41467,1
21,28977,1
21,22097,1
21,42544,1
21,37991,1
21,2034,1
21,457,1
21,39388,1
21,1279,1
21,1559,1
21,18679,1
21,41353,1
21,235,1
21,36838,1
21,11757,1
21,45,1
21,41433,1
21,34542,1
21,2748,1
21,10721,1
21,10620,1
21,2836,1
21,170,1
21,17,1
21,14527,1
21,1000,1
21,4654,1
21,39355,1
21,278,1
21,5060,1
21,1200,1
21,12031,1
21,6,1
21,8917,1
21,738,1
21,1425,1
21,1412,1
21,12883,1
21,9863,1
21,7592,1
21,246,1
21,9919,1
21,154,1
21,28297,1
21,15,1
21,28121,1
21,2890,1
21,30694,1
21,400,1
21,10015,1
21,32930,1
21,129,1
21,39198,1
21,31933,1
21,202,1
21,4415,1
21,6033,1
21,11759,1
21,19505,1
21,516,1
21,6941,1
21,38408,1
21,19291,1
21,11241,1
21,36456,1
38883,34636,1
38883,37403,1
39534,20507,23
39534,12445,13
39534,40908,6
39534,861,4
39534,38256,4
39534,37779,2
39534,38000,2
39534,12189,2
39534,11061,2
39534,1281,2
39534,14713,2
39534,5530,2
39534,40730,1
39534,28677,1
39534,34209,1
39534,40748,1
39534,32696,1
39534,25681,1
39534,8425,1
39534,13159,1
39534,199,1
39534,48483,1
39534,31798,1
39534,42625,1
39534,42822,1
39534,7785,1
39534,4081,1
39534,31804,1
39534,6707,1
39534,11013,1
39534,2246,1
39534,49160,1
39534,6594,1
39534,6980,1
39534,721,1
39534,3588,1
39534,37487,1
39534,37140,1
39534,5597,1
39534,19157,1
39534,39533,1
39534,50346,1
39534,120,1
39534,39017,1
39534,30503,1
39534,32979,1
38656,10620,36
38656,14345,13
38656,43814,11
38656,39463,8
38656,36027,6
38656,6880,5
38656,50273,4
38656,11757,3
38656,24781,3
38656,43690,3
38656,33003,3
38656,22319,2
38656,5630,2
38656,36828,2
38656,356,2
38656,11759,2
38656,35076,2
38656,44961,2
38656,40221,1
38656,479,1
38656,1575,1
38656,17265,1
38656,36474,1
38656,10087,1
38656,14467,1
38656,10163,1
38656,41380,1
38656,29803,1
38656,31478,1
38656,22199,1
38656,16512,1
38656,37175,1
38656,384,1
38656,2025,1
38656,34964,1
38656,857,1
38656,343,1
38656,28673,1
38656,36245,1
38656,37926,1
38656,48470,1
38656,22273,1
38656,36475,1
38656,16592,1
38656,19315,1
38668,44511,14
38668,24439,11
38668,48414,8
38668,35120,7
38668,36028,7
38668,39539,6
38668,16498,5
38668,37520,5
38668,39195,5
38668,42310,3
38668,41433,3
38668,39463,2
38668,22319,2
38668,14719,2
38668,11633,2
38668,49766,1
38668,40059,1
38668,8795,1
38668,974,1
38668,37521,1
38668,43299,1
38668,1016,1
38668,32998,1
38668,26055,1
38668,29803,1
38668,3588,1
38668,31478,1
38668,6746,1
38668,31240,1
38668,2154,1
38668,3448,1
38668,11061,1
38668,918,1
38668,5041,1
38668,34451,1
38668,40256,1
38668,7723,1
38668,51693,1
38668,42625,1
38668,40748,1
38668,1952,1
38668,35062,1
38668,2251,1
38668,226,1
38668,6880,1
38668,10620,1
38668,47,1
38668,1136,1
38668,35557,1
38668,25183,1
38668,2025,1
38668,22199,1
38790,37430,12
38790,40974,11
38790,36475,8
38790,40586,8
38790,35790,7
38790,37393,6
38790,11757,5
38790,38909,3
38790,29803,2
38790,37984,2
38790,17265,2
38790,52347,2
38790,38659,2
38790,40594,1
38790,48761,1
38790,3588,1
38790,30831,1
38790,48239,1
38790,37349,1
38790,40960,1
38790,39292,1
38790,39551,1
38790,5680,1
38790,41923,1
38790,54431,1
38790,18617,1
38790,4726,1
38790,39468,1
38790,38328,1
38790,38555,1
38790,534,1
38790,37587,1
38790,35203,1
38790,38062,1
38790,37245,1
39017,5081,8
39017,8425,6
39017,18153,5
39017,12189,4
39017,46471,3
39017,40748,3
39017,10620,3
39017,54790,3
39017,38940,2
39017,37450,2
39017,28999,2
39017,38480,2
39017,39469,1
39017,34561,1
39017,20507,1
39017,4081,1
39017,30187,1
39017,31478,1
39017,688,1
39017,1535,1
39017,53393,1
39017,10357,1
39017,35062,1
39017,41392,1
39017,28621,1
39017,10798,1
39017,37964,1
39017,323,1
39017,8915,1
39017,38256,1
39017,620,1
39017,39221,1
39017,5177,1
39017,52505,1
39017,52274,1
39017,17729,1
39017,39534,1
39017,14075,1
39017,52092,1
39017,4898,1
40010,30307,8
40010,30782,3
40010,40750,3
40010,40436,3
40010,11617,2
40010,29786,2
40010,23233,2
40010,40708,2
40010,39030,2
40010,30240,2
40010,4719,1
40010,38924,1
40010,37021,1
40010,28171,1
40010,30831,1
40010,5081,1
40010,37105,1
40010,54722,1
40010,44524,1
40010,2001,1
40010,9499,1
40010,133,1
40010,19815,1
40010,18039,1
40010,15391,1
40010,31845,1
40010,38397,1
40010,30464,1
40010,10187,1
40010,40519,1
40010,33988,1
40010,20543,1
40010,4042,1
40010,6987,1
40010,11061,1
40010,10779,1
40010,41848,1
40010,25345,1
36862,33,1
37345,23755,6
37345,6,2
37345,13161,2
37345,37744,1
37345,36882,1
37345,39463,1
37345,46102,1
37345,41457,1
37345,50175,1
37345,41353,1
37345,16498,1
37345,41456,1
37345,35062,1
37345,40496,1
37345,35790,1
37345,48997,1
37345,9253,1
40046,13601,19
40046,44074,7
40046,1943,5
40046,28621,4
40046,43299,4
40046,1535,3
40046,31043,3
40046,37525,3
40046,30,3
40046,23317,2
40046,10588,2
40046,9981,2
40046,35248,2
40046,23283,2
40046,41120,2
40046,32827,2
40046,56285,1
40046,13125,1
40046,5681,1
40046,40911,1
40046,35994,1
40046,37779,1
40046,33377,1
40046,37451,1
40046,19703,1
40046,34102,1
40046,3859,1
40046,467,1
40046,51092,1
40046,32979,1
40046,12433,1
40046,46102,1
40046,32032,1
40046,28619,1
38992,37999,21
38992,35968,8
38992,38691,3
38992,23289,2
38992,40591,1
38992,37105,1
38992,40513,1
38992,12237,1
38992,27911,1
235,1535,18
235,31043,15
235,2076,13
235,407,11
235,8425,10
235,341,9
235,12189,7
235,244,5
235,2985,4
235,31630,3
235,10568,3
235,40911,3
235,4896,3
235,16592,2
235,13601,2
235,10798,2
235,30187,2
235,22817,2
235,7662,2
235,28619,2
235,30015,2
235,7768,2
235,2204,2
235,228,2
235,335,2
235,4756,2
235,3002,1
235,30895,1
235,19,1
235,31478,1
235,1554,1
235,31227,1
235,27947,1
235,39539,1
235,52034,1
235,21,1
235,4898,1
235,37023,1
235,3673,1
235,1470,1
235,4039,1
235,1844,1
235,2077,1
235,61,1
235,3614,1
235,8100,1
235,347,1
235,2704,1
235,9981,1
235,1589,1
235,5678,1
235,31221,1
235,820,1
235,22535,1
235,2781,1
235,28621,1
39792,25835,8
39792,227,5
39792,7674,3
39792,41361,3
39792,35839,3
39792,35756,2
39792,47917,2
39792,8129,2
39792,2154,2
39792,44407,2
39792,2164,2
39792,918,1
39792,34798,1
39792,48736,1
39792,39730,1
39792,48992,1
39792,40513,1
39792,42935,1
39792,8726,1
39792,18465,1
39792,20583,1
39792,38192,1
39792,42590,1
39792,46352,1
39792,2508,1
39792,40128,1
39792,572,1
39792,38691,1
39792,22135,1
39792,35427,1
39792,240,1
39792,1524,1
39792,585,1
39792,32182,1
39792,13759,1
39792,34792,1
39792,48542,1
39792,52507,1
39792,2211,1
39792,785,1
39792,16662,1
39792,2963,1
39792,14741,1
39792,1797,1
39792,20673,1
39792,35838,1
39792,57,1
39792,32901,1
39792,31964,1
41094,33255,22
41094,32182,7
41094,40496,5
41094,44406,3
41094,30276,3
41094,31964,1
41094,40979,1
41094,50709,1
41094,44037,1
41094,35507,1
41094,48316,1
41094,28999,1
41094,34300,1
41094,53730,1
41094,15109,1
41094,20785,1
41094,37619,1
39575,35062,8
39575,39324,6
39575,10162,5
39575,34599,5
39575,39468,4
39575,35851,3
39575,32673,3
39575,12355,3
39575,40716,3
39575,35838,3
39575,39495,2
39575,36296,2
39575,35079,2
39575,37520,2
39575,40571,2
39575,457,2
39575,13125,1
39575,40738,1
39575,39195,1
39575,40938,1
39575,38000,1
39575,32093,1
39575,40834,1
39575,10408,1
39575,33352,1
39575,35839,1
39575,38480,1
39575,572,1
39575,45576,1
39575,36094,1
39575,40211,1
39575,28121,1
39575,22319,1
39575,32828,1
39575,1827,1
39575,27775,1
39575,4081,1
39575,39617,1
39575,48405,1
39575,46422,1
39575,41025,1
39575,52991,1
39575,513,1
39988,38472,1
38481,2025,1
40483,41762,6
40483,40060,3
40483,34881,3
40483,33988,2
40483,40708,2
40483,39195,2
40483,37141,1
40483,41226,1
40483,14741,1
40483,30307,1
40483,8557,1
40483,18897,1
40483,19685,1
40483,39196,1
40483,33206,1
40483,40960,1
40483,2993,1
40483,485,1
40483,51693,1
40483,29785,1
40483,35241,1
40483,33089,1
40483,34525,1
40483,20031,1
38909,11757,4
38909,38790,3
38909,41457,1
38909,32615,1
38909,44276,1
38909,54431,1
38909,35790,1
38909,15315,1
38909,16498,1
38909,777,1
38909,4726,1
38909,1250,1
38909,21881,1
38909,17265,1
38909,40974,1
38909,34497,1
38909,14513,1
38924,34618,6
38924,6166,2
38924,33206,2
38924,7590,2
38924,38759,2
38924,21273,2
38924,39942,2
38924,34148,1
38924,1207,1
38924,35241,1
38924,2963,1
38924,36001,1
38924,40010,1
38924,59,1
38256,39534,4
38256,40550,3
38256,11285,2
38256,7059,2
38256,47639,2
38256,34445,1
38256,34284,1
38256,25519,1
38256,30484,1
38256,33197,1
38256,918,1
38256,19157,1
38256,35250,1
38256,30544,1
38256,34572,1
38256,24765,1
38256,34607,1
38256,17651,1
38256,38084,1
38256,30,1
38256,37451,1
38256,1594,1
38256,39017,1
38256,934,1
38256,1889,1
38256,440,1
38256,22273,1
38256,13125,1
38256,10721,1
38256,9253,1
38256,24037,1
40746,37281,4
40746,52717,1
40746,8861,1
40746,42048,1
40746,39337,1
40746,2135,1
40746,2866,1
40746,7411,1
21,6702,85
21,11061,59
21,20,46
21,918,24
21,223,20
21,10033,17
21,813,16
21,34572,16
21,1735,15
21,136,12
21,31964,12
21,269,12
21,3588,11
21,479,9
21,14513,8
21,1604,6
21,2001,6
21,5114,5
21,23755,5
21,527,4
21,42192,4
21,37202,4
21,31741,4
21,11617,3
21,20583,3
21,14719,3
21,15051,3
21,16498,2
21,249,2
21,18115,2
21,263,2
21,8624,2
21,13125,2
21,205,2
21,22043,2
21,20899,2
21,30276,2
21,34599,2
21,37521,2
21,1535,2
21,28171,2
21,28249,2
21,40221,2
21,25013,2
21,2330,2
21,22199,2
21,9513,2
21,6114,2
21,250,2
21,889,2
21,392,2
21,569,1
21,1418,1
21,6594,1
21,27899,1
21,38691,1
21,37105,1
21,40906,1
21,95,1
21,50608,1
21,34034,1
21,40834,1
21,31629,1
21,1050,1
21,2618,1
21,28,1
21,1,1
21,32182,1
21,530,1
21,121,1
21,26055,1
21,41467,1
21,28977,1
21,22097,1
21,42544,1
21,37991,1
21,2034,1
21,457,1
21,39388,1
21,1279,1
21,1559,1
21,18679,1
21,41353,1
21,235,1
21,36838,1
21,11757,1
21,45,1
21,41433,1
21,34542,1
21,2748,1
21,10721,1
21,10620,1
21,2836,1
21,170,1
21,17,1
21,14527,1
21,1000,1
21,4654,1
21,39355,1
21,278,1
21,5060,1
21,1200,1
21,12031,1
21,6,1
21,8917,1
21,738,1
21,1425,1
21,1412,1
21,12883,1
21,9863,1
21,7592,1
21,246,1
21,9919,1
21,154,1
21,28297,1
21,15,1
21,28121,1
21,2890,1
21,30694,1
21,400,1
21,10015,1
21,32930,1
21,129,1
21,39198,1
21,31933,1
21,202,1
21,4415,1
21,6033,1
21,11759,1
21,19505,1
21,516,1
21,6941,1
21,38408,1
21,19291,1
21,11241,1
21,36456,1
40591,14813,4
40591,37171,2
40591,33487,1
40591,11843,1
40591,48926,1
40591,52034,1
40591,918,1
40591,853,1
40591,1486,1
40591,45653,1
40591,37510,1
40591,7054,1
40591,38992,1
40221,11061,27
40221,41353,10
40221,34599,7
40221,31964,4
40221,6880,3
40221,28121,2
40221,35838,2
40221,21,2
40221,18115,2
40221,46569,2
40221,35994,2
40221,392,2
40221,16498,2
40221,11757,2
40221,9756,2
40221,3588,1
40221,22319,1
40221,33704,1
40221,1212,1
40221,38656,1
40221,52299,1
40221,13125,1
40221,16592,1
40221,34712,1
40221,49596,1
40221,20,1
40221,19775,1
40221,3230,1
40221,41587,1
40221,1735,1
40221,38691,1
40221,41345,1
40221,37779,1
40221,14513,1
40221,24781,1
40221,31741,1
40221,53149,1
40221,44511,1
40221,1535,1
40221,269,1
40221,136,1
40221,43814,1
40221,37347,1
40221,857,1
40902,38080,1
40902,39194,1
40417,1222,1
40417,41025,1
40417,37962,1
40417,14813,1
40417,11013,1
40417,25013,1
40417,40716,1
40417,6408,1
39463,10620,10
39463,38656,8
39463,22535,4
39463,35849,3
39463,34964,2
39463,38668,2
39463,3087,2
39463,14345,2
39463,5630,1
39463,44511,1
39463,39195,1
39463,31580,1
39463,43814,1
39463,44961,1
39463,34019,1
39463,47194,1
39463,37345,1
39463,16592,1
39463,42361,1
39463,50273,1
39463,7724,1
39463,384,1
39463,37578,1
39463,31904,1
39463,31240,1
39463,43690,1
39463,23283,1
39463,22319,1
39463,6880,1
39463,159,1
39463,24781,1
39463,37520,1
38555,49979,13
38555,39468,12
38555,32899,7
38555,50461,5
38555,53438,5
38555,50652,4
38555,39535,4
38555,49223,3
38555,37430,3
38555,52962,3
38555,52308,3
38555,853,3
38555,28121,2
38555,53833,2
38555,23289,2
38555,30123,2
38555,52865,2
38555,54837,2
38555,42826,2
38555,52736,2
38555,8525,2
38555,38990,2
38555,35988,2
38555,5835,1
38555,40397,1
38555,40128,1
38555,40586,1
38555,34262,1
38555,37984,1
38555,31952,1
38555,34501,1
38555,15809,1
38555,56352,1
38555,25013,1
38555,37716,1
38555,38680,1
38555,48997,1
38555,30831,1
38555,31414,1
38555,38790,1
38555,28677,1
38555,41312,1
38555,36038,1
38555,32648,1
38555,53621,1
38555,39071,1
41168,597,10
41168,199,5
41168,28851,3
41168,2236,3
41168,34822,2
41168,585,2
41168,35860,2
41168,37407,2
41168,2890,2
41168,20457,2
41168,36936,1
41168,2715,1
41168,50594,1
41168,38826,1
41168,32729,1
41168,41379,1
41168,32491,1
41168,39753,1
41168,687,1
41168,33204,1
41168,42568,1
41168,14741,1
41168,350,1
41168,721,1
41168,39175,1
41168,1116,1
41168,8142,1
41168,12355,1
41168,6512,1
41168,38985,1
41168,23289,1
41168,28805,1
41168,4224,1
41168,2034,1
41168,1004,1
41168,32281,1
41120,40052,6
41120,50265,5
41120,53879,5
41120,49154,3
41120,40230,3
41120,31478,3
41120,53411,3
41120,40046,2
41120,13601,2
41120,5630,2
41120,23283,2
41120,50709,2
41120,40748,1
41120,10163,1
41120,35889,1
41120,32998,1
41120,38691,1
41120,44074,1
41120,38940,1
41120,40911,1
41120,35507,1
41120,33080,1
41120,49519,1
41120,43692,1
41120,36649,1
41120,10396,1
41120,24439,1
41120,39567,1
41120,6746,1
41120,33337,1
41120,40359,1
41120,36023,1
41120,2251,1
41120,12531,1
40060,39195,21
40060,18679,7
40060,35848,5
40060,40483,3
40060,2001,2
40060,24439,2
40060,28805,2
40060,12355,2
40060,19703,2
40060,17909,2
40060,33489,2
40060,40056,1
40060,34525,1
40060,40935,1
40060,1180,1
40060,36904,1
40060,37435,1
40060,38940,1
40060,21353,1
40060,14349,1
40060,37498,1
40060,31163,1
40060,22319,1
40060,39617,1
40060,35120,1
40060,34964,1
40060,19815,1
40060,46102,1
235,1535,18
235,31043,15
235,2076,13
235,407,11
235,8425,10
235,341,9
235,12189,7
235,244,5
235,2985,4
235,31630,3
235,10568,3
235,40911,3
235,4896,3
235,16592,2
235,13601,2
235,10798,2
235,30187,2
235,22817,2
235,7662,2
235,28619,2
235,30015,2
235,7768,2
235,2204,2
235,228,2
235,335,2
235,4756,2
235,3002,1
235,30895,1
235,19,1
235,31478,1
235,1554,1
235,31227,1
235,27947,1
235,39539,1
235,52034,1
235,21,1
235,4898,1
235,37023,1
235,3673,1
235,1470,1
235,4039,1
235,1844,1
235,2077,1
235,61,1
235,3614,1
235,8100,1
235,347,1
235,2704,1
235,9981,1
235,1589,1
235,5678,1
235,31221,1
235,820,1
235,22535,1
235,2781,1
235,28621,1
40716,10162,13
40716,22789,9
40716,32828,7
40716,2605,6
40716,50265,3
40716,39575,3
40716,7674,3
40716,38778,2
40716,23289,2
40716,36296,2
40716,25835,2
40716,40938,2
40716,42668,2
40716,49909,1
40716,40417,1
40716,15809,1
40716,55153,1
40716,120,1
40716,6547,1
40716,39324,1
40716,10165,1
40716,33255,1
40716,31646,1
40716,28851,1
40716,9379,1
40716,48779,1
40716,52991,1
40716,32673,1
40716,34240,1
40716,40615,1
40716,12355,1
40716,4181,1
40716,9989,1
40716,102,1
40716,35851,1
39710,1210,7
39710,40938,7
39710,35639,4
39710,34984,4
39710,36470,3
39710,31646,2
39710,16,2
39710,30015,2
39710,2129,2
39710,16782,2
39710,41103,1
39710,32948,1
39710,34822,1
39710,18245,1
39710,37982,1
39710,1689,1
39710,53585,1
39710,13585,1
39710,14813,1
39710,11887,1
39710,17741,1
39710,710,1
39710,39195,1
39710,105,1
39710,258,1
39710,14289,1
39710,4224,1
39710,32949,1
39710,227,1
39710,40513,1
39710,4181,1
39292,30831,21
39292,38062,2
39292,11285,1
39292,52619,1
39292,12191,1
39292,9756,1
39292,36458,1
39292,46604,1
39292,40586,1
39292,47639,1
39292,53411,1
39292,38790,1
39292,17265,1
39292,11757,1
39292,40783,1
39292,1002,1
39292,41899,1
39292,35203,1
39292,918,1
39292,28171,1
39292,37587,1
38830,36407,6
38830,35203,4
38830,39535,3
38830,36882,2
38830,37430,2
38830,41710,1
38830,37393,1
38830,41899,1
38830,17265,1
38830,29803,1
38830,51764,1
38830,25397,1
38830,48761,1
38830,42826,1
38830,41312,1
38830,32094,1
38830,47161,1
38830,39468,1
38830,37744,1
38830,40594,1
40815,39535,3
40815,35062,2
40815,30123,2
40815,40960,1
40815,38691,1
40815,10800,1
39555,36903,2
39555,41353,2
39555,51369,1
39555,39574,1
40128,30123,8
40128,40392,5
40128,33352,4
40128,39468,4
40128,46352,3
40128,25013,2
40128,345,2
40128,38555,1
40128,39792,1
40128,35839,1
40128,38691,1
40128,48926,1
40128,54760,1
40128,49980,1
40128,35062,1
40128,957,1
40128,40513,1
40532,38691,9
40532,40052,2
40532,38161,2
40532,35079,1
40532,30123,1
40532,565,1
40532,3501,1
40532,42923,1
40532,38707,1
40532,28171,1
40532,31456,1
40532,1793,1
40532,2251,1
40532,6675,1
40532,42544,1
40532,36563,1
40532,25013,1
39469,54883,1
39469,39355,1
39469,34019,1
39469,39017,1
39469,7592,1
40682,37521,2
40682,50380,2
40682,31764,1
40682,12113,1
40682,40028,1
40682,38524,1
40682,54492,1
40682,28249,1
40682,42940,1
40682,18115,1
38843,40595,3
38843,1699,2
38843,33502,1
38843,37475,1
40485,26243,1
40513,40620,4
40513,32948,3
40513,11843,2
40513,25835,2
40513,40128,1
40513,39792,1
40513,49766,1
40513,18119,1
40513,49519,1
40513,38992,1
40513,36904,1
40513,36028,1
40513,1592,1
40513,35821,1
40513,33218,1
40513,39710,1
40513,28735,1
966,1281,3
966,5830,2
966,1060,2
966,12979,2
966,2004,2
966,951,2
966,2075,1
966,3545,1
966,31174,1
966,8687,1
966,66,1
966,210,1
966,35222,1
966,30276,1
966,8795,1
966,1887,1
966,6116,1
966,379,1
966,1261,1
966,6574,1
966,227,1
966,6629,1
966,3006,1
966,415,1
21,6702,85
21,11061,59
21,20,46
21,918,24
21,223,20
21,10033,17
21,813,16
21,34572,16
21,1735,15
21,136,12
21,31964,12
21,269,12
21,3588,11
21,479,9
21,14513,8
21,1604,6
21,2001,6
21,5114,5
21,23755,5
21,527,4
21,42192,4
21,37202,4
21,31741,4
21,11617,3
21,20583,3
21,14719,3
21,15051,3
21,16498,2
21,249,2
21,18115,2
21,263,2
21,8624,2
21,13125,2
21,205,2
21,22043,2
21,20899,2
21,30276,2
21,34599,2
21,37521,2
21,1535,2
21,28171,2
21,28249,2
21,40221,2
21,25013,2
21,2330,2
21,22199,2
21,9513,2
21,6114,2
21,250,2
21,889,2
21,392,2
21,569,1
21,1418,1
21,6594,1
21,27899,1
21,38691,1
21,37105,1
21,40906,1
21,95,1
21,50608,1
21,34034,1
21,40834,1
21,31629,1
21,1050,1
21,2618,1
21,28,1
21,1,1
21,32182,1
21,530,1
21,121,1
21,26055,1
21,41467,1
21,28977,1
21,22097,1
21,42544,1
21,37991,1
21,2034,1
21,457,1
21,39388,1
21,1279,1
21,1559,1
21,18679,1
21,41353,1
21,235,1
21,36838,1
21,11757,1
21,45,1
21,41433,1
21,34542,1
21,2748,1
21,10721,1
21,10620,1
21,2836,1
21,170,1
21,17,1
21,14527,1
21,1000,1
21,4654,1
21,39355,1
21,278,1
21,5060,1
21,1200,1
21,12031,1
21,6,1
21,8917,1
21,738,1
21,1425,1
21,1412,1
21,12883,1
21,9863,1
21,7592,1
21,246,1
21,9919,1
21,154,1
21,28297,1
21,15,1
21,28121,1
21,2890,1
21,30694,1
21,400,1
21,10015,1
21,32930,1
21,129,1
21,39198,1
21,31933,1
21,202,1
21,4415,1
21,6033,1
21,11759,1
21,19505,1
21,516,1
21,6941,1
21,38408,1
21,19291,1
21,11241,1
21,36456,1
39587,30,2
39587,9253,2
39587,3786,1
39587,49220,1
39587,31043,1
39587,934,1
39587,28223,1
39587,30831,1
40839,18897,22
40839,38101,14
40839,43969,8
40839,37982,5
40839,34403,4
40839,37450,3
40839,17895,3
40839,48675,2
40839,34280,2
40839,41389,2
40839,42361,2
40839,50425,2
40839,34934,2
40839,4224,1
40839,37475,1
40839,14749,1
40839,30015,1
40839,37956,1
40839,55894,1
40839,39326,1
40839,50265,1
40839,39547,1
40839,33487,1
40839,42385,1
40839,44511,1
40839,50481,1
40839,34382,1
40839,31240,1
40839,2476,1
40839,38483,1
40839,32949,1
40839,79,1
40839,201,1
40839,4720,1
40839,189,1
40839,37105,1
40839,34392,1
40839,1453,1
40839,39783,1
40839,14813,1
40839,23277,1
40839,42897,1
40839,10110,1
40839,40530,1
41353,40221,10
41353,40748,8
41353,813,4
41353,174,3
41353,30694,3
41353,41345,2
41353,44942,2
41353,39555,2
41353,36563,2
41353,9863,2
41353,11061,2
41353,223,2
41353,36903,2
41353,20,2
41353,37936,2
41353,269,2
41353,551,2
41353,10620,1
41353,9919,1
41353,40803,1
41353,10087,1
41353,42249,1
41353,238,1
41353,33486,1
41353,30276,1
41353,52299,1
41353,51347,1
41353,37345,1
41353,34134,1
41353,1735,1
41353,38000,1
41353,22199,1
41353,44406,1
41353,53149,1
41353,42923,1
41353,51956,1
41353,34443,1
41353,287,1
41353,857,1
41353,136,1
41353,6746,1
41353,20899,1
41353,1254,1
41353,39617,1
41353,43697,1
41353,31964,1
41353,35849,1
41353,28121,1
41353,479,1
41353,154,1
41353,21,1
40496,20785,17
40496,30276,10
40496,29803,7
40496,48415,7
40496,36407,6
40496,37210,6
40496,47161,5
40496,41345,5
40496,41094,5
40496,32951,4
40496,48316,4
40496,15809,4
40496,37430,3
40496,7088,2
40496,38297,2
40496,39196,2
40496,40594,2
40496,39535,2
40496,40750,2
40496,47163,2
40496,40595,2
40496,38572,1
40496,54837,1
40496,14833,1
40496,35507,1
40496,50175,1
40496,48895,1
40496,47790,1
40496,52211,1
40496,37208,1
40496,33486,1
40496,32542,1
40496,1575,1
40496,25157,1
40496,48760,1
40496,13161,1
